Course,Morning_Attend,Displaced,SpecialNeeds,Debtor,Fees_Paid,Gender,Scholarship,Age,S1_Evaluations,S1_Grade,S2_Evaluations,S2_Grade,Unemployment_Rate,Inflation_Rate,GDP,Has_Spouse,Developed_Nation,Parent_Income_Proxy,Target_3level
9,1,1,0,0,1,0,0,23.0,7,10.0,9,12.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
5,1,0,0,0,1,0,1,18.0,6,12.666666666666666,6,12.166666666666666,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,Regular
5,1,1,0,1,1,0,0,21.0,9,11.4,8,12.2,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,At-risk
2,1,0,0,0,1,0,1,18.0,0,0.0,0,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,At-risk
6,1,1,0,0,1,0,0,21.0,14,13.0,8,12.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
16,1,1,0,0,1,0,0,18.0,8,13.4,7,12.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
16,1,1,1,0,1,0,1,19.0,6,13.5,8,12.8,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,At-risk
11,1,1,0,0,1,0,0,22.0,14,12.25,11,11.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Regular
10,1,1,0,0,1,0,0,19.0,7,12.285714285714286,7,12.833333333333334,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
6,1,1,0,0,0,0,0,19.0,12,0.0,8,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,At-risk
10,1,1,0,0,1,0,0,19.0,10,10.5,11,13.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
6,1,0,0,0,1,0,0,27.0,12,14.0,8,12.0,9.4,-0.8,-3.12,has_spouse,developed,1.0,Regular
6,1,1,0,0,1,0,0,22.0,7,14.2,10,12.2,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
15,1,1,0,0,1,0,0,18.0,8,13.0,7,13.142857142857142,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,At-risk
11,1,1,0,0,1,0,0,20.0,6,11.0,8,12.75,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
17,0,0,0,0,1,0,0,34.0,9,11.0,7,10.0,9.4,-0.8,-3.12,has_spouse,developed,1.0,At-risk
12,1,1,0,0,1,0,0,18.0,9,12.385714285714286,9,13.755555555555556,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
15,1,1,0,0,1,1,0,20.0,12,14.75,7,12.25,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
8,1,1,0,0,1,0,0,20.0,6,16.166666666666668,6,15.833333333333334,12.7,3.7,-1.7,single_or_no_spouse,not_developed,2.0,Exceptional
17,0,0,0,0,1,1,0,25.0,7,0.0,8,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
7,1,1,0,0,1,1,0,18.0,6,12.4,9,13.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,At-risk
8,1,0,0,0,0,1,0,18.0,8,11.6,11,13.0,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,At-risk
16,1,1,0,0,1,0,1,18.0,8,12.2,13,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
11,1,0,0,0,1,0,1,19.0,7,11.0,7,12.8,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
16,1,1,0,0,1,0,1,19.0,8,12.333333333333334,7,12.4,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
10,1,0,0,0,1,0,1,21.0,6,14.833333333333334,7,12.571428571428571,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Exceptional
5,1,0,0,0,1,0,0,29.0,15,11.555555555555555,17,11.9,9.4,-0.8,-3.12,single_or_no_spouse,developed,3.0,Regular
5,1,1,0,0,1,0,1,20.0,6,12.0,6,11.833333333333334,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
3,0,1,0,1,1,0,1,21.0,13,12.727272727272728,11,12.6,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Regular
17,0,0,0,0,1,0,0,34.0,2,10.5,1,11.0,10.8,1.4,1.74,single_or_no_spouse,not_developed,1.0,At-risk
15,1,1,0,0,1,0,0,20.0,6,12.333333333333334,6,12.0,12.7,3.7,-1.7,single_or_no_spouse,not_developed,2.0,Regular
17,0,0,0,0,1,1,0,24.0,10,0.0,7,12.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,At-risk
12,1,0,0,0,1,1,0,18.0,7,14.842857142857143,9,14.38888888888889,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Exceptional
12,1,0,0,0,1,1,0,19.0,7,12.2,7,12.2,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,0,1,1,1,18.0,10,10.8,10,11.75,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
17,0,0,0,0,1,1,0,28.0,7,12.75,7,14.333333333333334,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
17,0,0,0,0,1,1,0,28.0,13,11.0,12,12.0,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,At-risk
11,1,0,0,0,1,1,0,20.0,9,10.75,12,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,At-risk
12,1,1,0,0,1,1,0,22.0,9,12.55375,9,12.55375,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,1,0,19.0,8,12.665714285714284,8,12.665714285714284,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
14,1,1,0,0,1,1,0,20.0,10,12.714285714285714,8,13.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
13,1,0,0,0,1,1,0,26.0,7,11.75,10,0.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.5,At-risk
11,1,1,0,0,0,1,0,21.0,11,11.0,14,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,At-risk
2,1,1,0,0,1,1,0,18.0,0,0.0,0,0.0,12.4,0.5,1.79,single_or_no_spouse,developed,3.0,Regular
9,1,1,0,0,1,1,0,18.0,5,13.4,6,12.2,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
2,1,1,0,0,1,1,0,22.0,21,12.578947368421051,20,12.117647058823527,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
7,1,0,0,0,1,1,0,36.0,0,0.0,0,0.0,16.2,0.3,-0.92,has_spouse,developed,1.0,At-risk
15,1,1,0,0,1,1,1,20.0,8,12.0,8,11.5,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Regular
14,1,0,0,0,1,1,0,20.0,6,12.333333333333334,9,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,3.0,At-risk
17,0,0,0,0,1,1,0,25.0,11,11.5,11,13.5,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,At-risk
4,1,0,0,0,1,1,0,35.0,7,12.8,11,13.833333333333334,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
2,1,0,0,0,1,1,0,22.0,0,0.0,0,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,At-risk
5,1,0,0,0,1,1,0,26.0,8,13.285714285714286,11,12.142857142857142,12.4,0.5,1.79,single_or_no_spouse,developed,2.5,Regular
4,1,0,0,1,0,1,0,20.0,16,11.8,15,12.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
3,0,0,0,0,1,1,0,50.0,13,11.333333333333334,11,13.5,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
12,1,0,0,0,1,1,0,20.0,12,12.002,12,12.002,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,At-risk
12,1,0,0,0,1,1,0,20.0,10,13.976666666666668,9,13.22222222222222,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
4,1,0,0,0,0,1,0,35.0,10,15.2,9,11.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,At-risk
14,1,0,0,0,1,1,1,19.0,7,13.142857142857142,8,14.166666666666666,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Exceptional
9,1,0,0,0,1,1,0,43.0,14,0.0,5,0.0,9.4,-0.8,-3.12,has_spouse,developed,2.0,At-risk
12,1,0,0,0,1,1,0,19.0,11,13.867142857142856,11,13.867142857142856,10.8,1.4,1.74,single_or_no_spouse,developed,3.0,Exceptional
12,1,0,0,0,1,1,0,25.0,11,12.675,11,12.675,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
2,1,1,0,0,1,1,0,19.0,0,0.0,0,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
16,1,1,0,0,1,1,1,20.0,6,12.0,7,12.5,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
2,1,1,0,0,1,1,0,22.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,At-risk
11,1,0,0,0,1,1,1,19.0,7,11.0,6,12.2,11.1,0.6,2.02,single_or_no_spouse,developed,3.0,At-risk
17,0,0,0,0,1,1,0,32.0,11,10.75,11,11.333333333333334,13.9,-0.3,0.79,has_spouse,developed,2.0,At-risk
15,1,1,0,0,1,1,0,57.0,7,14.2,6,14.166666666666666,9.4,-0.8,-3.12,has_spouse,developed,1.5,Exceptional
12,1,0,0,0,0,1,0,20.0,11,12.6,7,11.575,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,At-risk
17,0,1,0,0,0,1,0,38.0,5,0.0,5,0.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,At-risk
17,0,0,0,0,1,1,0,45.0,6,14.0,6,14.166666666666666,12.4,0.5,1.79,has_spouse,developed,2.0,Exceptional
15,1,0,0,1,0,1,0,43.0,16,10.0,12,12.25,10.8,1.4,1.74,has_spouse,developed,1.5,At-risk
5,1,1,0,0,1,1,0,19.0,6,13.833333333333334,8,13.125,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
17,0,0,0,0,0,1,0,49.0,8,11.0,5,11.0,15.5,2.8,-4.06,has_spouse,developed,2.0,At-risk
12,1,1,0,0,1,1,0,43.0,8,11.635714285714286,8,11.635714285714286,10.8,1.4,1.74,has_spouse,developed,1.5,Regular
3,0,0,0,0,1,1,0,34.0,6,12.25,5,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,At-risk
7,1,1,0,1,1,1,0,18.0,9,12.5,11,11.285714285714286,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
17,0,0,0,0,1,1,0,43.0,5,13.8,6,13.666666666666666,10.8,1.4,1.74,has_spouse,developed,2.5,Exceptional
11,1,0,0,0,1,1,0,21.0,8,12.0,9,11.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,At-risk
17,0,0,0,0,1,1,0,40.0,9,11.0,8,12.5,7.6,2.6,0.32,has_spouse,developed,3.0,Regular
14,1,1,0,0,1,1,1,19.0,7,13.75,10,11.555555555555555,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
11,1,0,0,0,1,1,0,27.0,6,10.666666666666666,8,11.25,10.8,1.4,1.74,single_or_no_spouse,developed,3.0,Regular
13,1,0,0,0,1,1,0,43.0,7,0.0,13,13.15,16.2,0.3,-0.92,has_spouse,developed,1.5,At-risk
17,0,0,0,0,1,1,0,31.0,6,13.833333333333334,7,15.4,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Exceptional
4,1,1,0,1,1,1,0,26.0,6,0.0,7,0.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,Regular
17,0,0,0,0,1,1,0,34.0,5,15.8,5,16.8,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Exceptional
12,1,0,0,0,1,1,0,30.0,26,12.52608695652174,26,12.52608695652174,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
12,1,0,0,0,1,1,0,36.0,9,12.783333333333331,11,0.0,16.2,0.3,-0.92,has_spouse,developed,1.5,At-risk
17,0,0,0,1,0,1,0,46.0,5,0.0,5,10.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,At-risk
6,1,0,0,0,1,1,0,22.0,8,13.0,8,10.666666666666666,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Regular
4,1,0,0,0,1,1,0,27.0,8,0.0,10,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
7,1,1,0,0,1,1,0,20.0,7,10.8,9,12.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,0,1,1,0,20.0,7,11.0,7,10.0,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Regular
7,1,0,0,1,0,1,0,31.0,4,0.0,5,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,At-risk
7,1,1,0,1,1,1,0,20.0,7,0.0,5,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
15,1,1,0,0,0,1,0,21.0,10,12.0,0,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,At-risk
9,1,0,0,0,1,1,0,21.0,7,10.75,10,11.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
9,1,0,0,0,1,1,0,19.0,8,11.6,10,13.5,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,Regular
9,1,1,0,0,1,1,1,20.0,6,11.8,8,11.6,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Regular
4,1,0,0,0,1,1,0,18.0,7,16.0,6,15.166666666666666,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Exceptional
15,1,0,0,0,1,1,1,18.0,6,12.666666666666666,6,11.5,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Regular
12,1,0,0,1,1,1,0,30.0,12,14.4,9,13.5,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Exceptional
11,1,0,0,1,0,1,0,34.0,6,0.0,6,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,3.0,At-risk
14,1,0,0,1,0,1,0,21.0,11,12.25,9,13.4,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Regular
5,1,0,0,0,1,1,0,20.0,9,12.6,10,12.75,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
12,1,0,0,0,1,1,0,18.0,8,13.4,8,13.4,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
2,1,1,0,1,1,1,0,21.0,0,0.0,0,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,At-risk
4,1,0,0,0,1,1,0,26.0,9,10.0,6,0.0,12.4,0.5,1.79,has_spouse,developed,3.0,At-risk
7,1,1,0,1,1,1,0,20.0,5,0.0,5,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,At-risk
4,1,0,0,0,1,1,0,25.0,16,11.25,14,11.2,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
14,1,0,0,0,1,1,0,19.0,10,0.0,5,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
9,1,1,0,0,1,1,0,24.0,8,10.666666666666666,5,14.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,At-risk
8,1,0,0,0,1,1,0,20.0,7,11.75,5,13.4,7.6,2.6,0.32,single_or_no_spouse,developed,3.0,Regular
9,1,0,0,0,1,1,0,20.0,5,0.0,5,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,At-risk
5,1,1,0,0,1,0,0,18.0,6,12.666666666666666,8,14.125,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
13,1,0,0,0,1,0,0,25.0,14,11.95,15,12.042857142857144,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
11,1,1,0,0,1,0,0,22.0,7,14.0,6,15.666666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Exceptional
3,0,0,0,0,0,0,0,41.0,6,0.0,12,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,At-risk
9,1,0,0,1,1,0,1,19.0,11,11.5,10,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,At-risk
8,1,1,0,0,1,0,0,21.0,10,12.0,12,12.8,13.9,-0.3,0.79,single_or_no_spouse,developed,2.5,Regular
6,1,1,0,1,1,0,0,30.0,7,16.428571428571427,7,16.666666666666668,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,At-risk
12,1,1,0,0,1,0,1,21.0,9,13.336000000000002,9,13.207142857142856,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Regular
13,1,0,0,0,1,0,1,26.0,7,0.0,8,0.0,10.8,1.4,1.74,has_spouse,developed,1.0,Regular
14,1,0,0,0,1,0,0,21.0,9,14.666666666666666,8,14.0,11.1,0.6,2.02,single_or_no_spouse,not_developed,1.5,Exceptional
12,1,1,0,0,1,0,0,18.0,8,14.115714285714288,8,14.115714285714288,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,Exceptional
6,1,1,0,0,1,0,1,19.0,7,14.857142857142858,10,13.11111111111111,12.4,0.5,1.79,single_or_no_spouse,developed,2.5,Exceptional
6,1,1,0,0,1,0,1,18.0,7,13.833333333333334,10,13.714285714285714,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Exceptional
9,1,1,0,0,1,0,0,19.0,10,11.0,9,11.75,12.7,3.7,-1.7,single_or_no_spouse,developed,3.0,Regular
6,1,0,0,0,1,0,0,21.0,11,11.75,12,13.666666666666666,13.9,-0.3,0.79,single_or_no_spouse,developed,2.5,Regular
9,1,1,0,0,1,0,1,18.0,15,10.0,14,12.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,At-risk
12,1,1,0,0,1,0,1,24.0,15,12.415,15,12.415,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
8,1,1,0,0,1,0,0,21.0,12,11.0,9,10.5,12.7,3.7,-1.7,single_or_no_spouse,developed,3.0,Regular
6,1,1,0,0,1,0,0,23.0,14,14.428571428571429,7,13.428571428571429,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,Exceptional
12,1,1,0,0,1,0,1,18.0,8,14.312857142857142,8,14.312857142857142,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Exceptional
6,1,0,0,0,0,0,0,26.0,8,15.428571428571429,7,14.5,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
8,1,1,0,0,1,0,0,20.0,9,12.0,6,13.4,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
10,1,0,0,0,1,0,0,18.0,7,13.833333333333334,7,13.714285714285714,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Exceptional
10,1,1,0,0,1,0,0,20.0,6,12.166666666666666,7,12.142857142857142,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Regular
12,1,1,0,0,1,0,0,20.0,8,14.014285714285714,8,14.014285714285714,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Exceptional
10,1,1,1,0,1,0,0,18.0,15,10.333333333333334,13,13.333333333333334,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
15,1,1,0,0,1,0,1,22.0,7,13.2,7,13.6,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,1,1,0,0,20.0,7,15.4,7,15.4,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Exceptional
12,1,1,0,0,1,0,1,19.0,7,13.385714285714286,8,15.925,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Exceptional
8,1,1,0,1,1,0,0,18.0,13,10.857142857142858,10,11.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,At-risk
9,1,0,0,0,1,0,0,18.0,11,11.333333333333334,8,12.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
6,1,1,0,0,1,0,1,19.0,7,14.5,5,13.6,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Exceptional
5,1,1,0,0,1,0,1,19.0,6,14.166666666666666,8,12.375,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
3,0,0,0,0,1,0,0,24.0,7,12.833333333333334,8,12.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
10,1,0,0,0,1,0,0,21.0,7,13.333333333333334,6,14.5,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Exceptional
10,1,1,0,0,1,0,1,20.0,7,13.666666666666666,7,14.571428571428571,11.1,0.6,2.02,single_or_no_spouse,developed,3.0,Exceptional
11,1,0,0,1,0,0,1,28.0,6,10.833333333333334,7,11.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,At-risk
16,1,1,0,0,1,0,0,21.0,7,13.428571428571429,8,13.142857142857142,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,1,1,1,0,20.0,7,12.401428571428571,10,11.808333333333332,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
4,1,0,0,0,0,1,0,36.0,8,0.0,10,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,At-risk
17,0,0,0,0,0,1,0,42.0,4,0.0,0,0.0,12.7,3.7,-1.7,has_spouse,developed,1.0,At-risk
17,0,0,0,0,1,1,0,47.0,9,11.5,6,11.6,7.6,2.6,0.32,has_spouse,developed,1.5,At-risk
7,1,0,0,0,0,1,0,25.0,8,0.0,5,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
14,1,0,0,0,1,1,1,25.0,8,14.142857142857142,6,13.5,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,Exceptional
3,0,0,0,0,1,1,0,48.0,6,0.0,6,0.0,12.4,0.5,1.79,has_spouse,developed,1.5,At-risk
17,0,0,0,0,1,1,1,32.0,12,13.8,10,12.8,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
17,0,0,0,0,1,1,0,38.0,10,13.6,10,13.6,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,At-risk
10,1,0,0,0,1,1,0,37.0,23,11.733333333333333,17,11.88888888888889,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,0,0,1,0,26.0,8,10.0,9,10.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,At-risk
6,1,0,0,0,1,1,0,23.0,19,0.0,6,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,3.0,At-risk
4,1,0,0,0,1,1,0,23.0,6,0.0,8,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,Regular
4,1,0,0,0,1,1,0,20.0,12,10.8,13,12.0,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
12,1,1,0,0,1,1,0,26.0,8,13.046666666666669,10,13.30625,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,At-risk
3,0,0,0,0,1,0,0,45.0,13,11.0,10,10.833333333333334,12.7,3.7,-1.7,single_or_no_spouse,developed,1.5,Regular
3,0,1,0,0,1,0,1,26.0,10,12.333333333333334,14,11.666666666666666,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
3,0,0,0,0,1,0,0,26.0,16,11.8,7,13.285714285714286,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
17,0,0,0,0,1,0,0,25.0,8,12.285714285714286,8,11.25,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,0,0,18.0,8,13.11,8,13.11,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,0,27.0,8,14.414285714285716,8,14.414285714285716,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Exceptional
3,0,0,0,0,0,0,0,24.0,5,0.0,10,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
9,1,1,0,0,1,0,0,20.0,8,12.333333333333334,7,12.2,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,1,18.0,9,0.0,8,10.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,At-risk
13,1,1,0,0,1,0,1,18.0,9,14.1,8,13.3125,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Exceptional
12,1,1,0,0,1,0,0,18.0,8,13.045,8,13.045,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,1,0,19.0,10,12.858,10,12.858,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,1,19.0,8,14.2525,8,14.2525,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Exceptional
12,1,0,0,0,1,0,1,19.0,9,14.06,9,11.242857142857142,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,0,18.0,8,15.075714285714286,8,15.075714285714286,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Exceptional
2,1,1,0,0,1,0,1,18.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
14,1,1,0,0,1,0,0,19.0,5,13.75,9,12.6,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
4,1,1,0,0,1,0,0,23.0,28,13.15,22,13.214285714285714,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Regular
10,1,1,0,0,1,0,1,21.0,9,12.333333333333334,7,11.8,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,1,18.0,8,13.778571428571428,10,13.122222222222222,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
16,1,1,0,1,0,0,0,20.0,12,10.333333333333334,14,11.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,At-risk
15,1,1,0,0,1,0,0,23.0,11,11.333333333333334,7,11.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,0,1,0,0,20.0,7,13.2,6,12.666666666666666,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
5,1,0,0,0,1,0,1,18.0,8,13.571428571428571,11,12.375,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
3,0,0,0,0,1,0,0,29.0,14,12.75,7,13.428571428571429,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
15,1,1,0,0,1,1,0,28.0,11,13.0,15,12.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,At-risk
14,1,1,0,0,1,1,0,19.0,7,11.333333333333334,7,11.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
14,1,0,0,1,0,1,0,24.0,12,0.0,9,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
2,1,0,0,1,1,1,1,33.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,At-risk
9,1,1,0,0,0,1,0,19.0,7,12.5,13,11.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
6,1,0,0,0,1,1,0,19.0,7,14.857142857142858,8,14.142857142857142,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Exceptional
3,0,0,0,0,1,1,0,37.0,13,12.0,8,11.571428571428571,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
2,1,1,0,1,0,1,1,18.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
17,0,0,0,0,1,1,0,20.0,5,0.0,5,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
12,1,0,0,0,1,1,0,37.0,8,12.828571428571427,8,12.6875,13.9,-0.3,0.79,has_spouse,developed,2.0,Regular
